vars,creation_time,local_key,trial_id,asset_id,type,class,object_type
{},2026-03-12 15:16:43,prompt,2765,324,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:17:17,prompt,2766,553,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:17:32,prompt,2767,625,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:17:59,prompt,2768,133,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:18:26,prompt,2769,126,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:18:49,prompt,2770,188,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:19:12,prompt,2771,63,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:19:29,prompt,2772,612,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:19:43,prompt,2773,50,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:19:53,prompt,2774,87,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:20:00,prompt,2775,529,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:20:13,prompt,2776,315,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:20:29,prompt,2777,67,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:20:38,prompt,2778,11,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:20:50,prompt,2779,32,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:20:57,prompt,2780,238,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:21:06,prompt,2781,512,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:21:13,prompt,2782,416,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:21:20,prompt,2783,350,AssetTrial,AssetTrial,AssetTrial
{},2026-03-12 15:21:26,prompt,2784,175,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:27:35,prompt,2785,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:27:40,prompt,2786,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:27:44,prompt,2787,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:27:48,prompt,2788,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:27:52,prompt,2789,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:27:53,prompt,2790,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:27:57,prompt,2791,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:27:58,prompt,2792,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:01,prompt,2793,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:04,prompt,2794,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:05,prompt,2795,622,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:06,prompt,2796,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:07,prompt,2797,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:08,prompt,2798,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:10,prompt,2799,364,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:12,prompt,2800,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:14,prompt,2801,27,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:15,prompt,2802,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:18,prompt,2803,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:18,prompt,2804,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:18,prompt,2805,174,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:20,prompt,2806,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:22,prompt,2807,611,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:24,prompt,2808,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:24,prompt,2809,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:25,prompt,2810,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:26,prompt,2811,14,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:30,prompt,2812,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:30,prompt,2813,231,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:33,prompt,2814,277,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:34,prompt,2815,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:36,prompt,2816,156,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:37,prompt,2817,124,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:37,prompt,2818,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:41,prompt,2819,139,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:42,prompt,2820,181,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:42,prompt,2821,89,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:46,prompt,2822,346,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:46,prompt,2823,505,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:47,prompt,2824,443,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:49,prompt,2825,9,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:51,prompt,2826,161,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:51,prompt,2827,207,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:51,prompt,2828,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:51,prompt,2829,466,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:55,prompt,2830,387,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:56,prompt,2831,620,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:56,prompt,2832,333,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:28:59,prompt,2833,125,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:00,prompt,2834,154,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:00,prompt,2835,534,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:00,prompt,2836,400,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:02,prompt,2837,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:03,prompt,2838,469,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:04,prompt,2839,549,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:04,prompt,2840,159,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:07,prompt,2841,455,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:09,prompt,2842,484,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:10,prompt,2843,192,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:10,prompt,2844,33,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:10,prompt,2845,285,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:13,prompt,2846,145,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:14,prompt,2847,80,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:14,prompt,2848,330,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:16,prompt,2849,228,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:16,prompt,2850,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:17,prompt,2851,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:17,prompt,2852,58,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:18,prompt,2853,579,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:19,prompt,2854,127,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:22,prompt,2855,242,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:22,prompt,2856,375,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:23,prompt,2857,624,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:23,prompt,2858,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:24,prompt,2859,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:26,prompt,2860,588,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:27,prompt,2861,23,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:28,prompt,2862,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:28,prompt,2863,178,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:28,prompt,2864,263,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:30,prompt,2865,177,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:33,prompt,2866,414,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:34,prompt,2867,607,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:34,prompt,2868,520,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:36,prompt,2869,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:36,prompt,2870,217,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:36,prompt,2871,389,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:37,prompt,2872,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:38,prompt,2873,327,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:39,prompt,2874,395,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:41,prompt,2875,509,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:43,prompt,2876,630,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:44,prompt,2877,206,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:44,prompt,2878,554,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:47,prompt,2879,115,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:48,prompt,2880,547,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:48,prompt,2881,452,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:48,prompt,2882,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:49,prompt,2883,107,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:49,prompt,2884,410,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:52,prompt,2885,581,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:52,prompt,2886,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:53,prompt,2887,225,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:53,prompt,2888,267,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:55,prompt,2889,116,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:57,prompt,2890,186,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:57,prompt,2891,582,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:57,prompt,2892,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:58,prompt,2893,169,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:29:58,prompt,2894,545,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:00,prompt,2895,37,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:01,prompt,2896,289,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:01,prompt,2897,425,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:01,prompt,2898,196,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:02,prompt,2899,548,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:03,prompt,2900,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:04,prompt,2901,84,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:05,prompt,2902,524,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:06,prompt,2903,275,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:08,prompt,2904,200,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:09,prompt,2905,119,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:10,prompt,2906,99,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:11,prompt,2907,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:12,prompt,2908,46,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:13,prompt,2909,229,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:14,prompt,2910,462,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:14,prompt,2911,388,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:15,prompt,2912,113,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:18,prompt,2913,420,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:18,prompt,2914,294,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:18,prompt,2915,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:20,prompt,2916,151,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:22,prompt,2917,344,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:22,prompt,2918,45,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:23,prompt,2919,180,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:26,prompt,2920,193,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:26,prompt,2921,244,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:26,prompt,2922,359,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:27,prompt,2923,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:27,prompt,2924,348,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:28,prompt,2925,248,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:30,prompt,2926,157,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:30,prompt,2927,595,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:30,prompt,2928,376,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:30,prompt,2929,427,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:34,prompt,2930,578,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:35,prompt,2931,52,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:36,prompt,2932,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:36,prompt,2933,487,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:37,prompt,2934,302,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:37,prompt,2935,82,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:39,prompt,2936,326,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:40,prompt,2937,585,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:41,prompt,2938,147,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:42,prompt,2939,523,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:42,prompt,2940,117,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:43,prompt,2941,453,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:43,prompt,2942,517,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:45,prompt,2943,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:45,prompt,2944,377,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:46,prompt,2945,292,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:46,prompt,2946,551,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:50,prompt,2947,15,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:50,prompt,2948,321,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:51,prompt,2949,269,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:52,prompt,2950,266,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:54,prompt,2951,290,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:55,prompt,2952,609,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:55,prompt,2953,598,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:56,prompt,2954,137,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:56,prompt,2955,55,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:59,prompt,2956,260,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:30:59,prompt,2957,311,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:00,prompt,2958,621,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:02,prompt,2959,284,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:04,prompt,2960,418,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:05,prompt,2961,212,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:05,prompt,2962,513,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:06,prompt,2963,341,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:07,prompt,2964,617,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:09,prompt,2965,338,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:13,prompt,2966,204,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:14,prompt,2967,485,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:15,prompt,2968,489,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:15,prompt,2969,316,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:19,prompt,2970,41,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:19,prompt,2971,216,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:24,prompt,2972,150,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:24,prompt,2973,555,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:29,prompt,2974,455,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:29,prompt,2975,305,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:30,prompt,2976,522,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:34,prompt,2977,525,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:34,prompt,2978,531,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:36,prompt,2979,212,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:37,prompt,2980,324,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:42,prompt,2981,582,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:45,prompt,2982,334,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:46,prompt,2983,350,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:47,prompt,2984,447,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:49,prompt,2985,225,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:51,prompt,2986,90,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:53,prompt,2987,412,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:53,prompt,2988,543,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:54,prompt,2989,120,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:57,prompt,2990,635,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:58,prompt,2991,223,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:31:59,prompt,2992,124,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:01,prompt,2993,88,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:04,prompt,2994,484,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:06,prompt,2995,539,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:07,prompt,2996,503,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:11,prompt,2997,282,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:12,prompt,2998,228,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:14,prompt,2999,592,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:16,prompt,3000,425,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:19,prompt,3001,78,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:20,prompt,3002,145,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:22,prompt,3003,364,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:26,prompt,3004,566,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:28,prompt,3005,192,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:28,prompt,3006,499,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:34,prompt,3007,161,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:36,prompt,3008,344,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:36,prompt,3009,253,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:39,prompt,3010,11,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:39,prompt,3011,129,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:41,prompt,3012,165,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:42,prompt,3013,379,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:46,prompt,3014,387,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:47,prompt,3015,460,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:49,prompt,3016,50,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:49,prompt,3017,341,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:53,prompt,3018,142,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:55,prompt,3019,624,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:56,prompt,3020,155,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:58,prompt,3021,492,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:32:59,prompt,3022,343,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:00,prompt,3023,118,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:03,prompt,3024,464,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:04,prompt,3025,467,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:05,prompt,3026,48,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:08,prompt,3027,391,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:08,prompt,3028,339,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:14,prompt,3029,630,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:14,prompt,3030,595,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:16,prompt,3031,126,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:17,prompt,3032,409,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:19,prompt,3033,568,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:20,prompt,3034,171,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:23,prompt,3035,482,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:23,prompt,3036,557,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:25,prompt,3037,585,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:27,prompt,3038,8,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:31,prompt,3039,112,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:31,prompt,3040,271,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:36,prompt,3041,237,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:36,prompt,3042,559,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:38,prompt,3043,432,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:39,prompt,3044,575,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:40,prompt,3045,199,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:44,prompt,3046,179,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:45,prompt,3047,73,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:45,prompt,3048,607,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:49,prompt,3049,453,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:50,prompt,3050,306,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:50,prompt,3051,605,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:51,prompt,3052,449,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:57,prompt,3053,167,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:57,prompt,3054,360,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:58,prompt,3055,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:33:58,prompt,3056,451,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:05,prompt,3057,26,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:06,prompt,3058,426,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:07,prompt,3059,293,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:13,prompt,3060,218,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:13,prompt,3061,269,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:15,prompt,3062,281,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:17,prompt,3063,30,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:20,prompt,3064,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:23,prompt,3065,397,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:25,prompt,3066,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:25,prompt,3067,131,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:28,prompt,3068,263,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:31,prompt,3069,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:34,prompt,3070,195,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:35,prompt,3071,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:35,prompt,3072,461,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:39,prompt,3073,367,AssetTrial,AssetTrial,AssetTrial
{},2026-03-13 03:34:40,prompt,3074,5,AssetTrial,AssetTrial,AssetTrial
