vars,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,elt_id,elt_id_max,time_credit,estimated_max_time_credit,progress,time_credit_fixes,progress_fixes,page_uuid,page_count,aborted,complete,answer,answer_accumulators,sequences,branch_log,for_loops,failure_tags,base_payment,performance_reward,unpaid_bonus,total_wait_page_time,client_ip_address,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,awaited_async_code_block_process_id,class,object_type,aborted_modules,started_modules,finished_modules,module_id,mit_consent,sex,languages_in_order_of_proficiency,liked_experiment,find_experiment_difficult,encountered_technical_problems
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T01:45:00.057083"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:40:33.990610"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:41:16.208242"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes it was an enjoyable experience"", ""find_experiment_difficult"": ""Sort of. At the start they did appear to move differently, after about a second they appeared to move in sync at some points. I rated my ratings after watching them for a few seconds, but overall a mix of easy and dificult"", ""encountered_technical_problems"": ""No issues""}",124,2026-03-15 01:40:07,False,,,Participant,afd69fe11807dab22c1628bbab1b370c,prolific,63ecff07b619306f41db42fa,69b60de123f7e791bec3a7cc,63ecff07b619306f41db42fa:69b60de123f7e791bec3a7cc,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 01:46:23,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",f8faee5c-e989-9be6-2059-7d1e23cc6a3b,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,104.175.98.127,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,Yes it was an enjoyable experience,"Sort of. At the start they did appear to move differently, after about a second they appeared to move in sync at some points. I rated my ratings after watching them for a few seconds, but overall a mix of easy and dificult",No issues
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T01:43:19.927678"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:40:29.238707"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:41:04.975154"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes, it was different but also a bit repetitive. "", ""find_experiment_difficult"": ""Kind of. I wasn't sure how dissimilar the movements would get. "", ""encountered_technical_problems"": ""No""}",125,2026-03-15 01:40:07,False,,,Participant,30e36b4b2b22869f73b8a9b0605e0248,prolific,67e8aa454848956e5e32c19d,69b60de526137293947d807b,67e8aa454848956e5e32c19d:69b60de526137293947d807b,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 01:44:23,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",ed8e7ee1-ef63-1411-0805-474e4936e763,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,174.99.113.157,True,Chrome 145.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,"Yes, it was different but also a bit repetitive. ",Kind of. I wasn't sure how dissimilar the movements would get. ,No
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T01:43:15.561671"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:40:53.357007"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:41:36.252000""}",126,2026-03-15 01:40:11,False,,,Participant,810ae4f723c8341b0d652c2e42587829,prolific,6650a822a7a14d7179997510,69b60ddba7847a97d52b2261,6650a822a7a14d7179997510:69b60ddba7847a97d52b2261,69af6eadc1dcf8f1a404ad6d,live,,,,"{""recruiter"": ""prolific""}",working,"[264, 1]","[348, 2]",280.0,515.0,0.5436893203883494,[],"[0.9514563106796117, 0.5631067961165047]",e6640145-67cb-8f28-48c8-eb55b6f7af6f,26,False,False,(5) Very Similar,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,162.236.1.140,True,Chrome 145.0.0.0 on Windows 10 64-bit,490.0,5030.0,available,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment""]","[""mit_consent"", ""label_practice""]",label_experiment,True,,,,,
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T01:46:35.928702"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:40:46.871933"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:41:42.216599"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes!"", ""find_experiment_difficult"": ""not at all"", ""encountered_technical_problems"": ""no problems encountered""}",127,2026-03-15 01:40:18,False,,,Participant,02ab60e75fc237b2a247a128125598d8,prolific,698b47e0a785e079268c0615,69b60de4ab97d0b4528e2b84,698b47e0a785e079268c0615:69b60de4ab97d0b4528e2b84,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 01:47:19,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",109c9a96-0d04-583d-a916-7f98835fccd3,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,35.150.254.54,True,Chrome 145.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,Yes!,not at all,no problems encountered
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T01:47:41.632247"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:41:03.876308"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:41:51.919185"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""I liked it very much. I hope to be invited to more in the future."", ""find_experiment_difficult"": ""It was not difficult at all but at times it did make you think"", ""encountered_technical_problems"": ""No technical issues.""}",128,2026-03-15 01:40:22,False,,,Participant,7d1bde17c65085e2cadc547193cfd27a,prolific,67563017947dfe388187d85d,69b60dd6d34e37b680e8c45a,67563017947dfe388187d85d:69b60dd6d34e37b680e8c45a,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 01:49:02,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",4d46a591-d18e-6711-adb1-9cecfb3d8c3e,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,71.226.196.34,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,I liked it very much. I hope to be invited to more in the future.,It was not difficult at all but at times it did make you think,No technical issues.
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T01:50:47.439867"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:44:51.280021"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:45:48.282431"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes."", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""n/a""}",129,2026-03-15 01:40:28,False,,,Participant,deeddb51b8f65632b953195fb905ccab,prolific,5f0a7dec44c42c19a6c9f6d9,69b60df74e2c831b5ee58c35,5f0a7dec44c42c19a6c9f6d9:69b60df74e2c831b5ee58c35,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 01:51:27,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",07086ce8-de70-6562-961f-08bd65bc8271,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,71.138.89.249,True,Chrome 146.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,Yes.,no,n/a
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T01:51:01.543420"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:42:04.316575"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:42:56.204519"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""It was fine but a little repetitive"", ""find_experiment_difficult"": ""Overall, no. It was a little difficult choosing the exact choice that I wanted sometimes due to uncertainty."", ""encountered_technical_problems"": ""No issues""}",130,2026-03-15 01:40:53,False,,,Participant,7199fb7fd6509a295a00d3eabe70bbd1,prolific,67bf2c95cf70e4409f3fb705,69b60dded32468bfd6bc985a,67bf2c95cf70e4409f3fb705:69b60dded32468bfd6bc985a,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 01:52:46,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",4cacf07f-ab84-824e-fb0e-50674ecfbbcd,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,68.54.14.205,True,Chrome 145.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,It was fine but a little repetitive,"Overall, no. It was a little difficult choosing the exact choice that I wanted sometimes due to uncertainty.",No issues
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T01:54:28.251609"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:41:38.491360"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:46:13.452959"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""english"", ""liked_experiment"": ""very fun and unique survey"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""no""}",131,2026-03-15 01:41:00,False,,,Participant,dc87b5edd206e0920c8173f213ed7bca,prolific,66bd62ddb079f089c79141e2,69b60de1d5fad03d4c93ee16,66bd62ddb079f089c79141e2:69b60de1d5fad03d4c93ee16,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 01:55:08,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",819b2c85-2943-f4ff-e5be-49150b12c84b,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,69.217.129.161,True,Chrome 109.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,english,very fun and unique survey,no,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T01:46:57.895821"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:43:00.561509"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:43:45.229650"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""english"", ""liked_experiment"": ""yes"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""none""}",132,2026-03-15 01:42:22,False,,,Participant,9028bb736d29bed2dc8b6bb7164458f2,prolific,5dd38420a71de83809342ca3,69b60e4e66bd47f50de501c6,5dd38420a71de83809342ca3:69b60e4e66bd47f50de501c6,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 01:47:56,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",dfd99443-6204-35b7-f573-76b1874b20a5,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,172.56.108.222,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,english,yes,no,none
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T01:51:37.172253"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:46:46.505683"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:47:40.024341"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes, I found it fun to complete!"", ""find_experiment_difficult"": ""Not at all."", ""encountered_technical_problems"": ""I had no technical issues.""}",133,2026-03-15 01:46:08,False,,,Participant,c99bc47f658bc267fc6b267c12f894b0,prolific,6595a3c146b2341b46337162,69b60f50a996c79f6861ce8f,6595a3c146b2341b46337162:69b60f50a996c79f6861ce8f,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 01:52:32,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",717ce2a6-f12a-dc9e-22d7-fd1c8c5bb337,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,35.147.4.22,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,"Yes, I found it fun to complete!",Not at all.,I had no technical issues.
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T02:01:20.347519"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:55:04.259159"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:56:15.449263"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""yes it was fun"", ""find_experiment_difficult"": ""not really, more intersting"", ""encountered_technical_problems"": ""nope""}",134,2026-03-15 01:54:24,False,,,Participant,46afe1507063f95249bbea7510a588da,prolific,66a9843c53827f826e9738ed,69b611449a43c37c59d6819c,66a9843c53827f826e9738ed:69b611449a43c37c59d6819c,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 02:02:28,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",b5c4e05a-2cf4-032b-1def-802aa88dd3ca,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,172.56.33.38,True,Chrome 145.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,yes it was fun,"not really, more intersting",nope
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T01:59:01.025525"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:55:19.431563"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:55:49.433255"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""It was fine"", ""find_experiment_difficult"": ""Figuring out what extremely dissimilar and that side of the scale was hard. The Similar side was easy. "", ""encountered_technical_problems"": """"}",135,2026-03-15 01:54:44,False,,,Participant,bcbf10df27ae62b6747937f0dba065f0,prolific,6998c5efd09842bff82d54b0,69b6115790d2ce64c16739ba,6998c5efd09842bff82d54b0:69b6115790d2ce64c16739ba,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 01:59:51,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",d2c3acc8-43cd-3a83-18d3-eda2b1cd5a1a,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,24.187.175.168,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,It was fine,Figuring out what extremely dissimilar and that side of the scale was hard. The Similar side was easy. ,
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T02:00:57.906800"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:55:45.416029"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:56:34.663528"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes, it was a reasonable length and enjoyable"", ""find_experiment_difficult"": ""A little bit, it was difficult to grasp the scale until I saw several examples"", ""encountered_technical_problems"": ""No""}",136,2026-03-15 01:54:45,False,,,Participant,49d5aeb1972e0660505abd46088cd1d8,prolific,63483c4522d65d46028da7a7,69b6114cc31f51e0bebe88e9,63483c4522d65d46028da7a7:69b6114cc31f51e0bebe88e9,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 02:01:53,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",6e8d0e3b-088e-5f73-0903-73e0ebf757ee,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,204.57.28.78,True,Chrome 103.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,"Yes, it was a reasonable length and enjoyable","A little bit, it was difficult to grasp the scale until I saw several examples",No
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T01:58:59.243953"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:55:34.011435"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:55:59.134378"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""It was fine."", ""find_experiment_difficult"": ""Not really"", ""encountered_technical_problems"": ""No""}",137,2026-03-15 01:55:01,False,,,Participant,5cd1fc91c7a42670145176bf8bff3dc8,prolific,69837dcbcfc157d6236e8e20,69b6114f93fae79d1fb8bb58,69837dcbcfc157d6236e8e20:69b6114f93fae79d1fb8bb58,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 01:59:27,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",81a41c6c-3ea8-67ec-52f3-9bed87c640ef,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,70.44.236.176,True,Chrome 146.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,It was fine.,Not really,No
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T02:00:44.038635"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:56:02.663581"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:56:38.220097"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""yes!"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""none""}",138,2026-03-15 01:55:01,False,,,Participant,6ece2277ebe68c96cd4c08d65b8543ce,prolific,64018f4d1a16dfe2b0f7c552,69b61158d6a96a0b62543f43,64018f4d1a16dfe2b0f7c552:69b61158d6a96a0b62543f43,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 02:01:23,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",fdc3478e-67f5-49e8-e549-2490f3bc6af0,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,98.208.68.24,True,Chrome 145.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,yes!,no,none
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T02:01:38.825018"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:55:33.739606"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:56:25.487727"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes"", ""find_experiment_difficult"": ""No"", ""encountered_technical_problems"": ""No""}",139,2026-03-15 01:55:11,False,,,Participant,78f64efd88a62493116f61fdfd8eaa63,prolific,670f06ac031981b54b82d493,69b611514bc793875fca4cf2,670f06ac031981b54b82d493:69b611514bc793875fca4cf2,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 02:02:12,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",928214e3-1683-2835-8a52-0bca4250f057,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,149.154.1.101,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,Yes,No,No
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T02:01:26.190160"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:56:41.026764"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:57:23.133942"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes it was fun and different."", ""find_experiment_difficult"": ""yes. Sometimes it seems like the upper body is the same movement but the lower body is different."", ""encountered_technical_problems"": ""none""}",140,2026-03-15 01:55:20,False,,,Participant,14d3d637a19077a7be1a9bd44854d574,prolific,673feeafa80a279f5cc63e33,69b61157dc05e3a35fd3b7a4,673feeafa80a279f5cc63e33:69b61157dc05e3a35fd3b7a4,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 02:03:08,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",1d686936-68f2-8152-1dc9-9d6a71764949,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,66.212.216.54,True,Chrome 145.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,Yes it was fun and different.,yes. Sometimes it seems like the upper body is the same movement but the lower body is different.,none
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T02:01:00.231171"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:56:02.191000"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T01:56:32.893240"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""It was interesting"", ""find_experiment_difficult"": ""Not at all"", ""encountered_technical_problems"": ""None""}",141,2026-03-15 01:55:37,False,,,Participant,62fc8405408cadc3bec3d36991c024f5,prolific,657f399412d4254e4dc72f5e,69b61147193ab6d82b68a610,657f399412d4254e4dc72f5e:69b61147193ab6d82b68a610,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 02:01:39,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",55b93179-0785-3386-0b51-d0b38d51e824,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,64.238.2.131,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,It was interesting,Not at all,None
